,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,{'urls': []},False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,Mon Dec 14 20:21:24 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,1338579866199834624,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,RT @sleepy: today is our day boys... loud and proud MMMMMMMMM https://t.co/zTcogaGWAa,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sleepy', 'name': 'sleepy', 'id': 2457553672, 'id_str': '2457553672', 'indices': [3, 10]}], 'urls': [], 'media': [{'id': 1338572700839604224, 'id_str': '1338572700839604224', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/EpOQx4OUcAAC74e.png', 'media_url_https': 'https://pbs.twimg.com/media/EpOQx4OUcAAC74e.png', 'url': 'https://t.co/zTcogaGWAa', 'display_url': 'pic.twitter.com/zTcogaGWAa', 'expanded_url': 'https://twitter.com/sleepy/status/1338576195491749889/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 504, 'h': 324, 'resize': 'fit'}, 'small': {'w': 504, 'h': 324, 'resize': 'fit'}, 'medium': {'w': 504, 'h': 324, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'source_status_id': 1338576195491749889, 'source_status_id_str': '1338576195491749889', 'source_user_id': 2457553672, 'source_user_id_str': '2457553672'}]}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
extended_entities,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,"{'media': [{'id': 1338572700839604224, 'id_str': '1338572700839604224', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/EpOQx4OUcAAC74e.png', 'media_url_https': 'https://pbs.twimg.com/media/EpOQx4OUcAAC74e.png', 'url': 'https://t.co/zTcogaGWAa', 'display_url': 'pic.twitter.com/zTcogaGWAa', 'expanded_url': 'https://twitter.com/sleepy/status/1338576195491749889/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 504, 'h': 324, 'resize': 'fit'}, 'small': {'w': 504, 'h': 324, 'resize': 'fit'}, 'medium': {'w': 504, 'h': 324, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'source_status_id': 1338576195491749889, 'source_status_id_str': '1338576195491749889', 'source_user_id': 2457553672, 'source_user_id_str': '2457553672'}]}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id_str,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted_status,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,"{'created_at': 'Mon Dec 14 20:06:49 +0000 2020', 'id': 1338576195491749889, 'id_str': '1338576195491749889', 'text': 'today is our day boys... loud and proud MMMMMMMMM https://t.co/zTcogaGWAa', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1338572700839604224, 'id_str': '1338572700839604224', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/EpOQx4OUcAAC74e.png', 'media_url_https': 'https://pbs.twimg.com/media/EpOQx4OUcAAC74e.png', 'url': 'https://t.co/zTcogaGWAa', 'display_url': 'pic.twitter.com/zTcogaGWAa', 'expanded_url': 'https://twitter.com/sleepy/status/1338576195491749889/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 504, 'h': 324, 'resize': 'fit'}, 'small': {'w': 504, 'h': 324, 'resize': 'fit'}, 'medium': {'w': 504, 'h': 324, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}, 'extended_entities': {'media': [{'id': 1338572700839604224, 'id_str': '1338572700839604224', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/EpOQx4OUcAAC74e.png', 'media_url_https': 'https://pbs.twimg.com/media/EpOQx4OUcAAC74e.png', 'url': 'https://t.co/zTcogaGWAa', 'display_url': 'pic.twitter.com/zTcogaGWAa', 'expanded_url': 'https://twitter.com/sleepy/status/1338576195491749889/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 504, 'h': 324, 'resize': 'fit'}, 'small': {'w': 504, 'h': 324, 'resize': 'fit'}, 'medium': {'w': 504, 'h': 324, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 442, 'favorite_count': 4927, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,442,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
possibly_sensitive,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,True,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,889656406185476102,889656406185476102,duckling,sleepybum_,"Carlsbad, CA",,Male | 17 | Straight (i will kiss a homie tho),,,False,3,65,0,Tue Jul 25 01:19:51 +0000 2017,447,,,True,False,303,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_images/1311389618474872832/oblqoD_O_normal.jpg,https://pbs.twimg.com/profile_banners/889656406185476102/1601494624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
