,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_user_id,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,1286412189738258432,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,1286412189738258432,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,diorholocene,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,1,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,1159271529554808832,1159271529554808832,Eric Jones the August Head,SwiftNWineTime,,,Die Hard Swiftie 🏳️‍🌈 also professional cat and wine lover | Saw her live twice 1989/Rep Pitt. Lover Fest East Night 2 🥳,,,False,2015,2027,14,Thu Aug 08 01:14:05 +0000 2019,8378,,,False,False,4231,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_images/1295577093468717056/qO_wC7kW_normal.jpg,https://pbs.twimg.com/profile_banners/1159271529554808832/1565715838,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
