,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_status_id_str,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,1338747068580413440,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,1292861643458621440,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,1292861643458621440,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,siouxsisuicidal,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,912834973400489984,912834973400489984,"Becky, Just Becky",ThatBWord1,United States,,Bipolar|Borderline|Beautiful A stigma busting mental health podcast. email: becky@thatbword.com https://t.co/MN4zBATIUH,https://t.co/2272n1shUy,,False,1537,799,11,Wed Sep 27 00:23:12 +0000 2017,19201,,,True,False,8326,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_images/1323319364918087685/L20Vhdp1_normal.jpg,https://pbs.twimg.com/profile_banners/912834973400489984/1604338898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
