,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_status_id_str,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,1338999215758991365,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
in_reply_to_user_id,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,854088145675145219,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
in_reply_to_user_id_str,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,854088145675145219,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
in_reply_to_screen_name,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,surlybassey,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
geo,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
coordinates,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
place,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
contributors,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
is_quote_status,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,False,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
retweet_count,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,0,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
favorite_count,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,1,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
favorited,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,False,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
retweeted,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,False,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
lang,714801648,714801648,Raj Parameswaran,RajRajRajP,New York,,"Rajesh Parameswaran, author, I AM AN EXECUTIONER (Knopf). @RadInstitute & @CullmanNYPL fellow; @picadorprof & @nyucwp professor. Email: connect@aragi.net",https://t.co/EfOKy9T5Iw,,False,1420,2433,18,Tue Jul 24 19:28:08 +0000 2012,9650,,,False,False,4622,,en,False,False,False,070808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_images/1331776331810541569/vF2lZW0T_normal.jpg,https://pbs.twimg.com/profile_banners/714801648/1537676990,1F98C7,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none
