,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_user_id,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,1304636573196201984,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,1304636573196201984,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,mintsugachip,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,1317976561149222912,1317976561149222912,Stream BE,SaraAndra1999,,,🌸She/Her🌸   BTS✨ Seventeen✨ Stray kids✨Multi ✨| Haikyu| Tetsurō Kuroo Wife| Let’s get all songs in the charts 🍀🍀🍀,,,False,273,1000,1,Sun Oct 18 23:51:25 +0000 2020,5188,,,False,False,2608,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_images/1337983560440045576/ozAo_C1F_normal.jpg,https://pbs.twimg.com/profile_banners/1317976561149222912/1607835114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
