,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
geo,58865632,58865632,nard the builder,avantnard,buffalo,,i’m on the highway to h*ck | check out my music :) ⬇️ | he/him,https://t.co/SehKo02vnT,,False,11624,644,13,Tue Jul 21 17:54:07 +0000 2009,91919,,,True,False,24374,,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_banners/58865632/1578252838,0042B3,FFFFFF,E3FF12,636B7A,True,False,False,False,False,False,False,none
coordinates,58865632,58865632,nard the builder,avantnard,buffalo,,i’m on the highway to h*ck | check out my music :) ⬇️ | he/him,https://t.co/SehKo02vnT,,False,11624,644,13,Tue Jul 21 17:54:07 +0000 2009,91919,,,True,False,24374,,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_banners/58865632/1578252838,0042B3,FFFFFF,E3FF12,636B7A,True,False,False,False,False,False,False,none
place,58865632,58865632,nard the builder,avantnard,buffalo,,i’m on the highway to h*ck | check out my music :) ⬇️ | he/him,https://t.co/SehKo02vnT,,False,11624,644,13,Tue Jul 21 17:54:07 +0000 2009,91919,,,True,False,24374,,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_banners/58865632/1578252838,0042B3,FFFFFF,E3FF12,636B7A,True,False,False,False,False,False,False,none
contributors,58865632,58865632,nard the builder,avantnard,buffalo,,i’m on the highway to h*ck | check out my music :) ⬇️ | he/him,https://t.co/SehKo02vnT,,False,11624,644,13,Tue Jul 21 17:54:07 +0000 2009,91919,,,True,False,24374,,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_banners/58865632/1578252838,0042B3,FFFFFF,E3FF12,636B7A,True,False,False,False,False,False,False,none
is_quote_status,58865632,58865632,nard the builder,avantnard,buffalo,,i’m on the highway to h*ck | check out my music :) ⬇️ | he/him,https://t.co/SehKo02vnT,,False,11624,644,13,Tue Jul 21 17:54:07 +0000 2009,91919,,,True,False,24374,,False,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_banners/58865632/1578252838,0042B3,FFFFFF,E3FF12,636B7A,True,False,False,False,False,False,False,none
retweet_count,58865632,58865632,nard the builder,avantnard,buffalo,,i’m on the highway to h*ck | check out my music :) ⬇️ | he/him,https://t.co/SehKo02vnT,,False,11624,644,13,Tue Jul 21 17:54:07 +0000 2009,91919,,,True,False,24374,,0,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_banners/58865632/1578252838,0042B3,FFFFFF,E3FF12,636B7A,True,False,False,False,False,False,False,none
favorite_count,58865632,58865632,nard the builder,avantnard,buffalo,,i’m on the highway to h*ck | check out my music :) ⬇️ | he/him,https://t.co/SehKo02vnT,,False,11624,644,13,Tue Jul 21 17:54:07 +0000 2009,91919,,,True,False,24374,,1,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_banners/58865632/1578252838,0042B3,FFFFFF,E3FF12,636B7A,True,False,False,False,False,False,False,none
favorited,58865632,58865632,nard the builder,avantnard,buffalo,,i’m on the highway to h*ck | check out my music :) ⬇️ | he/him,https://t.co/SehKo02vnT,,False,11624,644,13,Tue Jul 21 17:54:07 +0000 2009,91919,,,True,False,24374,,False,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_banners/58865632/1578252838,0042B3,FFFFFF,E3FF12,636B7A,True,False,False,False,False,False,False,none
retweeted,58865632,58865632,nard the builder,avantnard,buffalo,,i’m on the highway to h*ck | check out my music :) ⬇️ | he/him,https://t.co/SehKo02vnT,,False,11624,644,13,Tue Jul 21 17:54:07 +0000 2009,91919,,,True,False,24374,,False,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_banners/58865632/1578252838,0042B3,FFFFFF,E3FF12,636B7A,True,False,False,False,False,False,False,none
lang,58865632,58865632,nard the builder,avantnard,buffalo,,i’m on the highway to h*ck | check out my music :) ⬇️ | he/him,https://t.co/SehKo02vnT,,False,11624,644,13,Tue Jul 21 17:54:07 +0000 2009,91919,,,True,False,24374,,en,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_images/1212511343133122560/REzbS5kz_normal.jpg,https://pbs.twimg.com/profile_banners/58865632/1578252838,0042B3,FFFFFF,E3FF12,636B7A,True,False,False,False,False,False,False,none
