,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_user_id,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,851290506973675521,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,851290506973675521,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,MikeMayockJr,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,0,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,0,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,2463972014,2463972014,| ₩y@TT  _   ¥ounG |,Wyattyoung91,California Is Home #209,,“None but ourselves can free our minds.”,,,False,216,307,1,Sat Apr 26 02:46:09 +0000 2014,13488,,,True,False,8972,,und,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_images/1265349261283098627/B2p7ZAMu_normal.jpg,https://pbs.twimg.com/profile_banners/2463972014/1580085175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
