,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_status_id_str,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
in_reply_to_user_id,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
in_reply_to_user_id_str,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
in_reply_to_screen_name,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
geo,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
coordinates,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
place,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
contributors,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
is_quote_status,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,True,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
quoted_status_id,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,1338182023983243264,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
quoted_status_id_str,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,1338182023983243264,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
retweet_count,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,0,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
favorite_count,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,1,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
favorited,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,False,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
retweeted,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,False,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
possibly_sensitive,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,False,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
lang,74374486,74374486,𝚐𝚛𝚊𝚗𝚍 𝚊𝚍𝚖𝚒𝚛𝚊𝚕 𝚙𝚛𝟶𝚗,haloinagaystack,closer to heaven ,,paradise is somewhere else | 😈@thesaddestghey | xvx | ✍️ no echo / cvlt nation / just like heaven zine,https://t.co/HJkmLuIl5G,,False,586,487,2,Tue Sep 15 05:25:09 +0000 2009,37760,,,True,False,26258,,en,False,False,True,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_images/1322963825008635904/Fl2z1rm2_normal.jpg,https://pbs.twimg.com/profile_banners/74374486/1607326668,688FAC,000000,000008,F9F9FC,True,True,False,False,False,False,False,none
