,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_user_id,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,874217692697419780,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,874217692697419780,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,jingosgee,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,0,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,0,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,972246205,972246205,Nomalanga,TheLhoza,Jo'burg X King Williams Town ,,Actress 🎭 | I'll never be too old for cartoons,,,False,3501,970,4,Mon Nov 26 16:07:26 +0000 2012,27662,,,True,False,77870,,tl,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_images/1319349779948883972/synMa5yc_normal.jpg,https://pbs.twimg.com/profile_banners/972246205/1603349013,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
