,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,{'urls': []},False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
created_at,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,Wed Dec 16 02:06:15 +0000 2020,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
id_str,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,1339029038216704000,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
text,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,"RT @Banzaimeow: It's funny how no matter what BlazBlue game you look at, the first 3 initials are always BBC, aren't they? 🤔",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
truncated,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,False,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
entities,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Banzaimeow', 'name': 'Banzai: Perverted & Friendly Dork', 'id': 1065116192090832897, 'id_str': '1065116192090832897', 'indices': [3, 14]}], 'urls': []}",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
source,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_status_id,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_status_id_str,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_user_id,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_user_id_str,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_screen_name,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
geo,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
coordinates,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
place,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
contributors,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
retweeted_status,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,"{'created_at': 'Wed Dec 16 01:56:31 +0000 2020', 'id': 1339026589414289410, 'id_str': '1339026589414289410', 'text': ""It's funny how no matter what BlazBlue game you look at, the first 3 initials are always BBC, aren't they? 🤔"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 8, 'favorite_count': 28, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
is_quote_status,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,False,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
retweet_count,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,8,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
favorite_count,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,0,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
favorited,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,False,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
retweeted,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,False,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
lang,2931345903,2931345903,TheCanadianTree| Nu-13 gang,TheCanadianTree,"Ontario, Canada",,"that one tree. Nu is best girl.  i play anime fighters. BBtag, uniclr, GGxrd, and, BBCF are the main four. character crisis in progress..",,,False,16,119,1,Fri Dec 19 02:50:49 +0000 2014,7665,,,False,False,5994,,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_images/1199159180193665024/-Yp6VOYO_normal.png,https://pbs.twimg.com/profile_banners/2931345903/1592683369,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none
