,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_status_id_str,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,True,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
quoted_status_id,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,1338759678734475264,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
quoted_status_id_str,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,1338759678734475264,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
possibly_sensitive,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,1270051707947569155,1270051707947569155,baby axel | support pinned ♡,happysagang,17 ♡ sweden,,100% gay for jeong sagang ★ he/him,https://t.co/sd05OclgTE,,False,697,701,14,Mon Jun 08 17:55:08 +0000 2020,13379,,,False,False,17083,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_images/1338703864577601536/jtSazoRP_normal.jpg,https://pbs.twimg.com/profile_banners/1270051707947569155/1608006847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
