,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_status_id_str,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,1338692934502236167,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,879342947006693376,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,879342947006693376,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,belovedjake,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,1308787900687945728,1308787900687945728,수현 | STREAM BE AND LIFE GOES ON,awsoohyun,,,"Ohmmmmmmyyyyyyyyggghghhhhhhhgggggggggdhdhsjsixudbslsogbdsisgshdbxidjdbdidhdifjfiri | @BTS_twt, 2020",https://t.co/TC0lBR8VPM,,False,86,133,1,Wed Sep 23 15:19:10 +0000 2020,7604,,,False,False,8376,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_images/1334870500334391300/_-Qjmni1_normal.jpg,https://pbs.twimg.com/profile_banners/1308787900687945728/1607092904,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
