,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
geo,1293595038258286593,1293595038258286593,lucy | is a jo simp ; PINNED,lucyweasley222,"forks, wa",,🌲🐾🐿 - lesbian lover wife to jo - bisexual - 16 - rpattz stan - twilight whore - jo was here 🐁,,,False,269,230,12,Wed Aug 12 17:07:54 +0000 2020,4417,,,True,False,4419,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_banners/1293595038258286593/1607899113,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,1293595038258286593,1293595038258286593,lucy | is a jo simp ; PINNED,lucyweasley222,"forks, wa",,🌲🐾🐿 - lesbian lover wife to jo - bisexual - 16 - rpattz stan - twilight whore - jo was here 🐁,,,False,269,230,12,Wed Aug 12 17:07:54 +0000 2020,4417,,,True,False,4419,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_banners/1293595038258286593/1607899113,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,1293595038258286593,1293595038258286593,lucy | is a jo simp ; PINNED,lucyweasley222,"forks, wa",,🌲🐾🐿 - lesbian lover wife to jo - bisexual - 16 - rpattz stan - twilight whore - jo was here 🐁,,,False,269,230,12,Wed Aug 12 17:07:54 +0000 2020,4417,,,True,False,4419,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_banners/1293595038258286593/1607899113,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,1293595038258286593,1293595038258286593,lucy | is a jo simp ; PINNED,lucyweasley222,"forks, wa",,🌲🐾🐿 - lesbian lover wife to jo - bisexual - 16 - rpattz stan - twilight whore - jo was here 🐁,,,False,269,230,12,Wed Aug 12 17:07:54 +0000 2020,4417,,,True,False,4419,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_banners/1293595038258286593/1607899113,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,1293595038258286593,1293595038258286593,lucy | is a jo simp ; PINNED,lucyweasley222,"forks, wa",,🌲🐾🐿 - lesbian lover wife to jo - bisexual - 16 - rpattz stan - twilight whore - jo was here 🐁,,,False,269,230,12,Wed Aug 12 17:07:54 +0000 2020,4417,,,True,False,4419,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_banners/1293595038258286593/1607899113,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,1293595038258286593,1293595038258286593,lucy | is a jo simp ; PINNED,lucyweasley222,"forks, wa",,🌲🐾🐿 - lesbian lover wife to jo - bisexual - 16 - rpattz stan - twilight whore - jo was here 🐁,,,False,269,230,12,Wed Aug 12 17:07:54 +0000 2020,4417,,,True,False,4419,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_banners/1293595038258286593/1607899113,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,1293595038258286593,1293595038258286593,lucy | is a jo simp ; PINNED,lucyweasley222,"forks, wa",,🌲🐾🐿 - lesbian lover wife to jo - bisexual - 16 - rpattz stan - twilight whore - jo was here 🐁,,,False,269,230,12,Wed Aug 12 17:07:54 +0000 2020,4417,,,True,False,4419,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_banners/1293595038258286593/1607899113,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,1293595038258286593,1293595038258286593,lucy | is a jo simp ; PINNED,lucyweasley222,"forks, wa",,🌲🐾🐿 - lesbian lover wife to jo - bisexual - 16 - rpattz stan - twilight whore - jo was here 🐁,,,False,269,230,12,Wed Aug 12 17:07:54 +0000 2020,4417,,,True,False,4419,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_banners/1293595038258286593/1607899113,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,1293595038258286593,1293595038258286593,lucy | is a jo simp ; PINNED,lucyweasley222,"forks, wa",,🌲🐾🐿 - lesbian lover wife to jo - bisexual - 16 - rpattz stan - twilight whore - jo was here 🐁,,,False,269,230,12,Wed Aug 12 17:07:54 +0000 2020,4417,,,True,False,4419,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_banners/1293595038258286593/1607899113,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,1293595038258286593,1293595038258286593,lucy | is a jo simp ; PINNED,lucyweasley222,"forks, wa",,🌲🐾🐿 - lesbian lover wife to jo - bisexual - 16 - rpattz stan - twilight whore - jo was here 🐁,,,False,269,230,12,Wed Aug 12 17:07:54 +0000 2020,4417,,,True,False,4419,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_images/1338251987599716352/wKmUcBHD_normal.jpg,https://pbs.twimg.com/profile_banners/1293595038258286593/1607899113,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
