,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_status_id_str,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,1339047028870033409,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_user_id,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,3002642385,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_user_id_str,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,3002642385,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_screen_name,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,FourVerts,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
geo,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
coordinates,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
place,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
contributors,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
is_quote_status,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
retweet_count,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,0,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
favorite_count,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,0,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
favorited,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
retweeted,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
lang,2488619748,2488619748,Yves Saint Laurent is Too Damn High,YSL2damnhigh,Charm City,,"Mostly tweets about politics, w/ occasional DMV sports (🐢) and general nonsense. Doing OK for a 15 yr old with a wife and a baby. BLM | ACAB | he/him",https://t.co/BPSsfsoVQz,,False,123,283,2,Sat May 10 19:19:22 +0000 2014,15258,,,True,False,5400,,en,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_images/1276530403000672256/aOrXN7q8_normal.jpg,https://pbs.twimg.com/profile_banners/2488619748/1596915062,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
