,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_user_id,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,1165300521827229697,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,1165300521827229697,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,ofsoftpetal,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,1,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,1240061779381633024,1240061779381633024,𝐌𝐨𝐫𝐝𝐞𝐜𝐚𝐢 / 𝐒𝐮𝐧𝐞,OfBurningAshes,𝐴𝑟𝑜𝑢𝑛𝑑 ,,𝐼 𝑓𝑜𝑢𝑛𝑑 𝘩𝑒𝑟 𝑤𝘩𝑒𝑛 𝑠𝘩𝑒 𝑤𝑎𝑠 𝑏𝑟𝑜𝑘𝑒𝑛 | @ofsoftpetal ♡ | 𝑉𝑖𝑘𝑖𝑛𝑔𝑠 𝑅𝑃,,,False,47,57,0,Tue Mar 17 23:45:47 +0000 2020,9,,,False,False,2161,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_images/1324831020445675520/XPZ49Mrn_normal.jpg,https://pbs.twimg.com/profile_banners/1240061779381633024/1588313721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
