,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_user_id,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,1042993542946115584,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_user_id_str,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,1042993542946115584,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_screen_name,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,TexToxic,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
geo,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
coordinates,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
place,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
contributors,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
is_quote_status,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
retweet_count,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
favorite_count,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,1,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
favorited,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
retweeted,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
lang,1038110784121921537,1038110784121921537,Eric CIAramella’s Dirty Whistle,TheAndersPaul,"Florida, USA",,Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming,,,False,3734,3846,1,Fri Sep 07 17:04:32 +0000 2018,47512,,,False,False,17317,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_images/1263699641486520320/VBRXe_Uh_normal.jpg,https://pbs.twimg.com/profile_banners/1038110784121921537/1536498121,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
