,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_status_id,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_status_id_str,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_user_id,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_user_id_str,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
in_reply_to_screen_name,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
geo,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
coordinates,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
place,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
contributors,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
is_quote_status,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
retweet_count,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
favorite_count,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
favorited,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
retweeted,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
possibly_sensitive,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
lang,1011138365138358273,1011138365138358273,f⁷,taeksj,s/her ⁷,,"@bts_twt; a safe place where i can love and support my little angel, jiminie ♡",https://t.co/mcCaE7lhhR,,False,1989,504,66,Mon Jun 25 06:45:47 +0000 2018,51853,,,False,False,43074,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_images/1338526432813834246/7ezNQpA7_normal.jpg,https://pbs.twimg.com/profile_banners/1011138365138358273/1607964866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none
